Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Money::Bank::VariableExchange,get_rate,"from, to, opts","from => (Money::Currency or String)
to => (Money::Currency or String)
opts => Hash<%bot, %bot>
",(Float or Integer),"      def get_rate(from, to, opts = {})
        store.get_rate(Currency.wrap(from).iso_code, Currency.wrap(to).iso_code)
      end
","# Retrieve the rate for the given currencies.
# data access.
# Delegates to +Money::RatesStore::Memory+
#
# @param [Currency, String, Symbol] from Currency to exchange from.
# @param [Currency, String, Symbol] to Currency to exchange to.
# @param [Hash] opts Options hash to set special parameters. Backwards compatibility only.
#
# @return [Numeric]
#
# @example
#   bank = Money::Bank::VariableExchange.new
#   bank.set_rate(""USD"", ""CAD"", 1.24515)
#   bank.set_rate(""CAD"", ""USD"", 0.803115)
#
#   bank.get_rate(""USD"", ""CAD"") #=> 1.24515
#   bank.get_rate(""CAD"", ""USD"") #=> 0.803115
"
Money::Bank::VariableExchange,export_rates,"format, file, opts","format => Symbol
file => String
opts => (Hash<%bot, %bot> or Hash<Symbol, Integer>)
",String,"      def export_rates(format, file = nil, opts = {})
        raise Money::Bank::UnknownRateFormat unless
          RATE_FORMATS.include? format

        store.transaction do
          s = FORMAT_SERIALIZERS[format].dump(rates)

          unless file.nil?
            File.open(file, ""w"") {|f| f.write(s) }
          end

          s
        end
      end
","# Return the known rates as a string in the format specified. If +file+
# is given will also write the string out to the file specified.
# Available formats are +:json+, +:ruby+ and +:yaml+.
#
# @param [Symbol] format Request format for the resulting string.
# @param [String] file Optional file location to write the rates to.
# @param [Hash] opts Options hash to set special parameters. Backwards compatibility only.
#
# @return [String]
#
# @raise +Money::Bank::UnknownRateFormat+ if format is unknown.
#
# @example
#   bank = Money::Bank::VariableExchange.new
#   bank.set_rate(""USD"", ""CAD"", 1.24515)
#   bank.set_rate(""CAD"", ""USD"", 0.803115)
#
#   s = bank.export_rates(:json)
#   s #=> ""{\""USD_TO_CAD\"":1.24515,\""CAD_TO_USD\"":0.803115}""
"
Money::Bank::VariableExchange,rates,"","","(Hash<%bot, %bot> or Hash<String, Float>)","      def rates
        store.each_rate.each_with_object({}) do |(from,to,rate),hash|
          hash[[from, to].join(SERIALIZER_SEPARATOR)] = rate
        end
      end
","# This should be deprecated.
"
Money::Bank::VariableExchange,import_rates,"format, s, opts","format => Symbol
s => String
opts => (Hash<%bot, %bot> or Hash<Symbol, Integer>)
",Money::Bank::VariableExchange,"      def import_rates(format, s, opts = {})
        raise Money::Bank::UnknownRateFormat unless
          RATE_FORMATS.include? format

        store.transaction do
          data = FORMAT_SERIALIZERS[format].load(s)

          data.each do |key, rate|
            from, to = key.split(SERIALIZER_SEPARATOR)
            store.add_rate from, to, rate
          end
        end

        self
      end
","# Loads rates provided in +s+ given the specified format. Available
# formats are +:json+, +:ruby+ and +:yaml+.
# Delegates to +Money::RatesStore::Memory+
#
# @param [Symbol] format The format of +s+.
# @param [String] s The rates string.
# @param [Hash] opts Options hash to set special parameters. Backwards compatibility only.
#
# @return [self]
#
# @raise +Money::Bank::UnknownRateFormat+ if format is unknown.
#
# @example
#   s = ""{\""USD_TO_CAD\"":1.24515,\""CAD_TO_USD\"":0.803115}""
#   bank = Money::Bank::VariableExchange.new
#   bank.import_rates(:json, s)
#
#   bank.get_rate(""USD"", ""CAD"") #=> 1.24515
#   bank.get_rate(""CAD"", ""USD"") #=> 0.803115
"
[s]Money::Currency::Loader,load_currencies,"","","(Hash<%bot, %bot> or Hash<Symbol, (Hash<Symbol, (Array<%bot> or Integer or String or false)> or Hash<Symbol, (Array<%bot> or Integer or String or true)> or Hash<Symbol, (Array<String> or Integer or String or false)> or Hash<Symbol, (Array<String> or Integer or String or true)> or Hash<Symbol, (Integer or String or true)>)>)","        def load_currencies
          currencies = parse_currency_file(""currency_iso.json"")
          currencies.merge! parse_currency_file(""currency_non_iso.json"")
          currencies.merge! parse_currency_file(""currency_backwards_compatible.json"")
        end
","# Loads and returns the currencies stored in JSON files in the config directory.
#
# @return [Hash]
"
[s]Money::Currency::Loader,parse_currency_file,filename,"filename => String
","(Hash<Symbol, (Hash<Symbol, (Array<%bot> or Integer or String or false)> or Hash<Symbol, (Array<%bot> or Integer or String or true)> or Hash<Symbol, (Array<String> or Integer or String or false)> or Hash<Symbol, (Array<String> or Integer or String or true)> or Hash<Symbol, (Integer or String or true)>)> or Hash<Symbol, (Hash<Symbol, (Array<%bot> or Integer or String or false)> or Hash<Symbol, (Array<%bot> or Integer or String or true)> or Hash<Symbol, (Array<String> or Integer or String or true)>)> or Hash<Symbol, (Hash<Symbol, (Array<%bot> or Integer or String or true)> or Hash<Symbol, (Array<String> or Integer or String or false)> or Hash<Symbol, (Array<String> or Integer or String or true)>)>)","        def parse_currency_file(filename)
          json = File.read(""#{DATA_PATH}/#{filename}"")
          json.force_encoding(::Encoding::UTF_8) if defined?(::Encoding)
          JSON.parse(json, symbolize_names: true)
        end
",""
Money::RatesStore::Memory,initialize,"opts, rates","opts => (Hash<%bot, %bot> or Hash<Symbol, true>)
rates => Hash<%bot, %bot>
",Monitor,"      def initialize(opts = {}, rates = {})
        @rates = rates
        @options = opts
        @guard = Monitor.new
      end
","# Initializes a new +Money::RatesStore::Memory+ object.
#
# @param [Hash] opts Optional store options.
# @option opts [Boolean] :without_mutex disables the usage of a mutex
# @param [Hash] rt Optional initial exchange rate data.
"
Money::RatesStore::Memory,add_rate,"currency_iso_from, currency_iso_to, rate","currency_iso_from => String
currency_iso_to => String
rate => (Float or Integer)
",(Float or Integer),"      def add_rate(currency_iso_from, currency_iso_to, rate)
        guard.synchronize do
          rates[rate_key_for(currency_iso_from, currency_iso_to)] = rate
        end
      end
","# Registers a conversion rate and returns it. Uses +Mutex+ to synchronize data access.
#
# @param [String] currency_iso_from Currency to exchange from.
# @param [String] currency_iso_to Currency to exchange to.
# @param [Numeric] rate Rate to use when exchanging currencies.
#
# @return [Numeric]
#
# @example
#   store = Money::RatesStore::Memory.new
#   store.add_rate(""USD"", ""CAD"", 1.24515)
#   store.add_rate(""CAD"", ""USD"", 0.803115)
"
Money::RatesStore::Memory,get_rate,"currency_iso_from, currency_iso_to","currency_iso_from => String
currency_iso_to => String
",(Float or Integer),"      def get_rate(currency_iso_from, currency_iso_to)
        guard.synchronize do
          rates[rate_key_for(currency_iso_from, currency_iso_to)]
        end
      end
","# Retrieve the rate for the given currencies. Uses +Mutex+ to synchronize data access.
# Delegates to +Money::RatesStore::Memory+
#
# @param [String] currency_iso_from Currency to exchange from.
# @param [String] currency_iso_to Currency to exchange to.
#
# @return [Numeric]
#
# @example
#   store = Money::RatesStore::Memory.new
#   store.add_rate(""USD"", ""CAD"", 1.24515)
#
#   store.get_rate(""USD"", ""CAD"") #=> 1.24515
"
Money::RatesStore::Memory,marshal_dump,"","","(Array<(Class or Hash<%bot, %bot> or Hash<Symbol, true>)> or Array<(Class or Hash<%bot, %bot>)>)","      def marshal_dump
        guard.synchronize do
          return [self.class, options, rates.dup]
        end
      end
",""
Money::RatesStore::Memory,transaction,block,"block => nil
","(Hash<String, Float> or Integer or String)","      def transaction(&block)
        guard.synchronize do
          yield
        end
      end
","# Wraps block execution in a thread-safe transaction
"
Money::RatesStore::Memory,each_rate,block,"block => nil
","(Enumerator or Hash<%bot, %bot> or Hash<String, Float>)","      def each_rate(&block)
        return to_enum(:each_rate) unless block_given?

        guard.synchronize do
          rates.each do |key, rate|
            iso_from, iso_to = key.split(INDEX_KEY_SEPARATOR)
            yield iso_from, iso_to, rate
          end
        end
      end
","# Iterate over rate tuples (iso_from, iso_to, rate)
#
# @yieldparam iso_from [String] Currency ISO string.
# @yieldparam iso_to [String] Currency ISO string.
# @yieldparam rate [Numeric] Exchange rate.
#
# @return [Enumerator]
#
# @example
#   store.each_rate do |iso_from, iso_to, rate|
#     puts [iso_from, iso_to, rate].join
#   end
"
Money::RatesStore::Memory,rate_key_for,"currency_iso_from, currency_iso_to","currency_iso_from => String
currency_iso_to => String
",String,"      def rate_key_for(currency_iso_from, currency_iso_to)
        [currency_iso_from, currency_iso_to].join(INDEX_KEY_SEPARATOR).upcase
      end
","# Return the rate hashkey for the given currencies.
#
# @param [String] currency_iso_from The currency to exchange from.
# @param [String] currency_iso_to The currency to exchange to.
#
# @return [String]
#
# @example
#   rate_key_for(""USD"", ""CAD"") #=> ""USD_TO_CAD""
"
Money::LocaleBackend::Currency,lookup,"key, currency","key => Symbol
currency => Money::Currency
",String,"      def lookup(key, currency)
        currency.public_send(key) if currency.respond_to?(key)
      end
",""
Money::LocaleBackend::I18n,initialize,"","",nil,"      def initialize
        raise NotSupported, 'I18n not found' unless defined?(::I18n)
      end
",""
Money::LocaleBackend::I18n,lookup,"key, _","key => Symbol
_ => nil
",String,"      def lookup(key, _)
        i18n_key = KEY_MAP[key]

        ::I18n.t i18n_key, scope: 'number.currency.format', raise: true
      rescue ::I18n::MissingTranslationData
        ::I18n.t i18n_key, scope: 'number.format', default: nil
      end
",""
Money::LocaleBackend::Legacy,initialize,"","",nil,"      def initialize
        raise NotSupported, 'I18n not found' if Money.use_i18n && !defined?(::I18n)
      end
",""
Money::LocaleBackend::Legacy,lookup,"key, currency","key => Symbol
currency => Money::Currency
",String,"      def lookup(key, currency)
        warn '[DEPRECATION] You are using the default localization behaviour that will change in the next major release. Find out more - https://github.com/RubyMoney/money#deprecation'

        if Money.use_i18n
          i18n_backend.lookup(key, nil) || currency.public_send(key)
        else
          currency.public_send(key)
        end
      end
",""
Money::LocaleBackend::Legacy,i18n_backend,"","",Money::LocaleBackend::I18n,"      def i18n_backend
        @i18n_backend ||= Money::LocaleBackend::I18n.new
      end
",""
