Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Mail::Message,cc,val,"val => (Array<String> or String)
",(Array<String> or String),"    def cc( val = nil )
      default :cc, val
    end
","# Returns the Cc value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.cc = 'Mikel <mikel@test.lindsaar.net>'
#  mail.cc #=> ['mikel@test.lindsaar.net']
#  mail.cc = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.cc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.cc 'Mikel <mikel@test.lindsaar.net>'
#  mail.cc #=> ['mikel@test.lindsaar.net']
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.cc 'Mikel <mikel@test.lindsaar.net>'
#  mail.cc << 'ada@test.lindsaar.net'
#  mail.cc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,cc=,val,"val => (Array<String> or String)
",(Array<String> or String),"    def cc=( val )
      header[:cc] = val
    end
","# Sets the Cc value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.cc = 'Mikel <mikel@test.lindsaar.net>'
#  mail.cc #=> ['mikel@test.lindsaar.net']
#  mail.cc = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.cc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,comments,val,"val => String
",String,"    def comments( val = nil )
      default :comments, val
    end
",""
Mail::Message,comments=,val,"val => String
",String,"    def comments=( val )
      header[:comments] = val
    end
",""
Mail::Message,content_description,val,"val => String
",String,"    def content_description( val = nil )
      default :content_description, val
    end
",""
Mail::Message,content_description=,val,"val => String
",String,"    def content_description=( val )
      header[:content_description] = val
    end
",""
Mail::Message,content_disposition,val,"val => String
",String,"    def content_disposition( val = nil )
      default :content_disposition, val
    end
",""
Mail::Message,content_disposition=,val,"val => String
",String,"    def content_disposition=( val )
      header[:content_disposition] = val
    end
",""
Mail::Message,content_id,val,"val => String
",String,"    def content_id( val = nil )
      default :content_id, val
    end
",""
Mail::Message,content_id=,val,"val => String
",String,"    def content_id=( val )
      header[:content_id] = val
    end
",""
Mail::Message,content_location,val,"val => nil
",String,"    def content_location( val = nil )
      default :content_location, val
    end
",""
Mail::Message,content_transfer_encoding,val,"val => String
",String,"    def content_transfer_encoding( val = nil )
      default :content_transfer_encoding, val
    end
",""
Mail::Message,content_transfer_encoding=,val,"val => (Class or String)
",(Class or String),"    def content_transfer_encoding=( val )
      header[:content_transfer_encoding] = val
    end
",""
Mail::Message,content_type,val,"val => (Array<(Hash<String, String> or String)> or String)
","(Array<(Hash<String, String> or String)> or String)","    def content_type( val = nil )
      default :content_type, val
    end
",""
Mail::Message,content_type=,val,"val => (Array<(Hash<Symbol, String> or String)> or String)
","(Array<(Hash<Symbol, String> or String)> or String)","    def content_type=( val )
      header[:content_type] = val
    end
",""
Mail::Message,date,val,"val => (String or Time)
",(DateTime or String or Time),"    def date( val = nil )
      default :date, val
    end
",""
Mail::Message,date=,val,"val => String
",String,"    def date=( val )
      header[:date] = val
    end
",""
Mail::Message,transport_encoding,val,"val => String
",(Class or String),"    def transport_encoding( val = nil)
      if val
        self.transport_encoding = val
      else
        @transport_encoding
      end
    end
",""
Mail::Message,transport_encoding=,val,"val => (Class or String)
",Class,"    def transport_encoding=( val )
      @transport_encoding = Mail::Encodings.get_encoding(val)
    end
",""
Mail::Message,from,val,"val => String
",(Array<String> or String),"    def from( val = nil )
      default :from, val
    end
","# Returns the From value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.from = 'Mikel <mikel@test.lindsaar.net>'
#  mail.from #=> ['mikel@test.lindsaar.net']
#  mail.from = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.from #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.from 'Mikel <mikel@test.lindsaar.net>'
#  mail.from #=> ['mikel@test.lindsaar.net']
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.from 'Mikel <mikel@test.lindsaar.net>'
#  mail.from << 'ada@test.lindsaar.net'
#  mail.from #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,from=,val,"val => (Array<String> or String)
",(Array<String> or String),"    def from=( val )
      header[:from] = val
    end
","# Sets the From value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.from = 'Mikel <mikel@test.lindsaar.net>'
#  mail.from #=> ['mikel@test.lindsaar.net']
#  mail.from = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.from #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,in_reply_to,val,"val => String
",(Array<%bot> or String),"    def in_reply_to( val = nil )
      default :in_reply_to, val
    end
",""
Mail::Message,in_reply_to=,val,"val => String
",String,"    def in_reply_to=( val )
      header[:in_reply_to] = val
    end
",""
Mail::Message,keywords,val,"val => String
",(Array<String> or String),"    def keywords( val = nil )
      default :keywords, val
    end
",""
Mail::Message,keywords=,val,"val => String
",String,"    def keywords=( val )
      header[:keywords] = val
    end
",""
Mail::Message,message_id,val,"val => String
",String,"    def message_id( val = nil )
      default :message_id, val
    end
","# Returns the Message-ID of the mail object.  Note, per RFC 2822 the Message ID
# consists of what is INSIDE the < > usually seen in the mail header, so this method
# will return only what is inside.
#
# Example:
#
#  mail.message_id = '<1234@message.id>'
#  mail.message_id #=> '1234@message.id'
#
# Also allows you to set the Message-ID by passing a string as a parameter
#
#  mail.message_id '<1234@message.id>'
#  mail.message_id #=> '1234@message.id'
"
Mail::Message,message_id=,val,"val => String
",String,"    def message_id=( val )
      header[:message_id] = val
    end
","# Sets the Message-ID. Note, per RFC 2822 the Message ID consists of what is INSIDE
# the < > usually seen in the mail header, so this method will return only what is inside.
#
#  mail.message_id = '<1234@message.id>'
#  mail.message_id #=> '1234@message.id'
"
Mail::Message,mime_version,val,"val => String
",String,"    def mime_version( val = nil )
      default :mime_version, val
    end
","# Returns the MIME version of the email as a string
#
# Example:
#
#  mail.mime_version = '1.0'
#  mail.mime_version #=> '1.0'
#
# Also allows you to set the MIME version by passing a string as a parameter.
#
# Example:
#
#  mail.mime_version '1.0'
#  mail.mime_version #=> '1.0'
"
Mail::Message,mime_version=,val,"val => String
",String,"    def mime_version=( val )
      header[:mime_version] = val
    end
","# Sets the MIME version of the email by accepting a string
#
# Example:
#
#  mail.mime_version = '1.0'
#  mail.mime_version #=> '1.0'
"
Mail::Message,received,val,"val => String
",(Array<Mail::Field> or Mail::Field or String),"    def received( val = nil )
      if val
        header[:received] = val
      else
        header[:received]
      end
    end
",""
Mail::Message,received=,val,"val => String
",String,"    def received=( val )
      header[:received] = val
    end
",""
Mail::Message,references,val,"val => String
",(Array<String> or String),"    def references( val = nil )
      default :references, val
    end
",""
Mail::Message,references=,val,"val => String
",String,"    def references=( val )
      header[:references] = val
    end
",""
Mail::Message,reply_to,val,"val => String
",(Array<String> or String),"    def reply_to( val = nil )
      default :reply_to, val
    end
","# Returns the Reply-To value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.reply_to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.reply_to #=> ['mikel@test.lindsaar.net']
#  mail.reply_to = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.reply_to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.reply_to 'Mikel <mikel@test.lindsaar.net>'
#  mail.reply_to #=> ['mikel@test.lindsaar.net']
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.reply_to 'Mikel <mikel@test.lindsaar.net>'
#  mail.reply_to << 'ada@test.lindsaar.net'
#  mail.reply_to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,reply_to=,val,"val => (Array<String> or String)
",(Array<String> or String),"    def reply_to=( val )
      header[:reply_to] = val
    end
","# Sets the Reply-To value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.reply_to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.reply_to #=> ['mikel@test.lindsaar.net']
#  mail.reply_to = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.reply_to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_bcc,val,"val => String
",(Array<String> or String),"    def resent_bcc( val = nil )
      default :resent_bcc, val
    end
","# Returns the Resent-Bcc value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.resent_bcc = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_bcc #=> ['mikel@test.lindsaar.net']
#  mail.resent_bcc = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_bcc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.resent_bcc 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_bcc #=> ['mikel@test.lindsaar.net']
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.resent_bcc 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_bcc << 'ada@test.lindsaar.net'
#  mail.resent_bcc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_bcc=,val,"val => String
",String,"    def resent_bcc=( val )
      header[:resent_bcc] = val
    end
","# Sets the Resent-Bcc value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.resent_bcc = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_bcc #=> ['mikel@test.lindsaar.net']
#  mail.resent_bcc = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_bcc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_cc,val,"val => String
",(Array<String> or String),"    def resent_cc( val = nil )
      default :resent_cc, val
    end
","# Returns the Resent-Cc value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.resent_cc = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_cc #=> ['mikel@test.lindsaar.net']
#  mail.resent_cc = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_cc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.resent_cc 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_cc #=> ['mikel@test.lindsaar.net']
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.resent_cc 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_cc << 'ada@test.lindsaar.net'
#  mail.resent_cc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_cc=,val,"val => String
",String,"    def resent_cc=( val )
      header[:resent_cc] = val
    end
","# Sets the Resent-Cc value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.resent_cc = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_cc #=> ['mikel@test.lindsaar.net']
#  mail.resent_cc = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_cc #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_date,val,"val => String
",(DateTime or String),"    def resent_date( val = nil )
      default :resent_date, val
    end
",""
Mail::Message,resent_date=,val,"val => String
",String,"    def resent_date=( val )
      header[:resent_date] = val
    end
",""
Mail::Message,resent_from,val,"val => String
",(Array<String> or String),"    def resent_from( val = nil )
      default :resent_from, val
    end
","# Returns the Resent-From value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.resent_from = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_from #=> ['mikel@test.lindsaar.net']
#  mail.resent_from = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_from #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.resent_from ['Mikel <mikel@test.lindsaar.net>']
#  mail.resent_from #=> 'mikel@test.lindsaar.net'
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.resent_from 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_from << 'ada@test.lindsaar.net'
#  mail.resent_from #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_from=,val,"val => String
",String,"    def resent_from=( val )
      header[:resent_from] = val
    end
","# Sets the Resent-From value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.resent_from = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_from #=> ['mikel@test.lindsaar.net']
#  mail.resent_from = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_from #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_message_id,val,"val => String
",String,"    def resent_message_id( val = nil )
      default :resent_message_id, val
    end
",""
Mail::Message,resent_message_id=,val,"val => String
",String,"    def resent_message_id=( val )
      header[:resent_message_id] = val
    end
",""
Mail::Message,resent_sender,val,"val => String
",(Array<String> or String),"    def resent_sender( val = nil )
      default :resent_sender, val
    end
","# Returns the Resent-Sender value of the mail object, as a single string of an address
# spec.  A sender per RFC 2822 must be a single address, so you can not append to
# this address.
#
# Example:
#
#  mail.resent_sender = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_sender #=> 'mikel@test.lindsaar.net'
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.resent_sender 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_sender #=> 'mikel@test.lindsaar.net'
"
Mail::Message,resent_sender=,val,"val => String
",String,"    def resent_sender=( val )
      header[:resent_sender] = val
    end
","# Sets the Resent-Sender value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.resent_sender = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_sender #=> 'mikel@test.lindsaar.net'
"
Mail::Message,resent_to,val,"val => String
",(Array<String> or String),"    def resent_to( val = nil )
      default :resent_to, val
    end
","# Returns the Resent-To value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.resent_to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_to #=> ['mikel@test.lindsaar.net']
#  mail.resent_to = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.resent_to 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_to #=> ['mikel@test.lindsaar.net']
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.resent_to 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_to << 'ada@test.lindsaar.net'
#  mail.resent_to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,resent_to=,val,"val => String
",String,"    def resent_to=( val )
      header[:resent_to] = val
    end
","# Sets the Resent-To value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.resent_to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.resent_to #=> ['mikel@test.lindsaar.net']
#  mail.resent_to = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.resent_to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,return_path,val,"val => String
",String,"    def return_path( val = nil )
      default :return_path, val
    end
","# Returns the return path of the mail object, or sets it if you pass a string
"
Mail::Message,return_path=,val,"val => String
",String,"    def return_path=( val )
      header[:return_path] = val
    end
","# Sets the return path of the object
"
Mail::Message,sender,val,"val => String
",String,"    def sender( val = nil )
      default :sender, val
    end
","# Returns the Sender value of the mail object, as a single string of an address
# spec.  A sender per RFC 2822 must be a single address.
#
# Example:
#
#  mail.sender = 'Mikel <mikel@test.lindsaar.net>'
#  mail.sender #=> 'mikel@test.lindsaar.net'
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.sender 'Mikel <mikel@test.lindsaar.net>'
#  mail.sender #=> 'mikel@test.lindsaar.net'
"
Mail::Message,sender=,val,"val => String
",String,"    def sender=( val )
      header[:sender] = val
    end
","# Sets the Sender value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.sender = 'Mikel <mikel@test.lindsaar.net>'
#  mail.sender #=> 'mikel@test.lindsaar.net'
"
Mail::Message,smtp_envelope_from,val,"val => String
",String,"    def smtp_envelope_from( val = nil )
      if val
        self.smtp_envelope_from = val
      else
        @smtp_envelope_from || return_path || sender || from_addrs.first
      end
    end
","# Returns the SMTP Envelope From value of the mail object, as a single
# string of an address spec.
#
# Defaults to Return-Path, Sender, or the first From address.
#
# Example:
#
#  mail.smtp_envelope_from = 'Mikel <mikel@test.lindsaar.net>'
#  mail.smtp_envelope_from #=> 'mikel@test.lindsaar.net'
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.smtp_envelope_from 'Mikel <mikel@test.lindsaar.net>'
#  mail.smtp_envelope_from #=> 'mikel@test.lindsaar.net'
"
Mail::Message,smtp_envelope_from=,val,"val => String
",String,"    def smtp_envelope_from=( val )
      @smtp_envelope_from = val
    end
","# Sets the From address on the SMTP Envelope.
#
# Example:
#
#  mail.smtp_envelope_from = 'Mikel <mikel@test.lindsaar.net>'
#  mail.smtp_envelope_from #=> 'mikel@test.lindsaar.net'
"
Mail::Message,smtp_envelope_to,val,"val => String
",(Array<%bot> or Array<String> or String),"    def smtp_envelope_to( val = nil )
      if val
        self.smtp_envelope_to = val
      else
        @smtp_envelope_to || destinations
      end
    end
","# Returns the SMTP Envelope To value of the mail object.
#
# Defaults to #destinations: To, Cc, and Bcc addresses.
#
# Example:
#
#  mail.smtp_envelope_to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.smtp_envelope_to #=> 'mikel@test.lindsaar.net'
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.smtp_envelope_to ['Mikel <mikel@test.lindsaar.net>', 'Lindsaar <lindsaar@test.lindsaar.net>']
#  mail.smtp_envelope_to #=> ['mikel@test.lindsaar.net', 'lindsaar@test.lindsaar.net']
"
Mail::Message,smtp_envelope_to=,val,"val => String
",Array<String>,"    def smtp_envelope_to=( val )
      @smtp_envelope_to =
        case val
        when Array, NilClass
          val
        else
          [val]
        end
    end
","# Sets the To addresses on the SMTP Envelope.
#
# Example:
#
#  mail.smtp_envelope_to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.smtp_envelope_to #=> 'mikel@test.lindsaar.net'
#
#  mail.smtp_envelope_to = ['Mikel <mikel@test.lindsaar.net>', 'Lindsaar <lindsaar@test.lindsaar.net>']
#  mail.smtp_envelope_to #=> ['mikel@test.lindsaar.net', 'lindsaar@test.lindsaar.net']
"
Mail::Message,subject,val,"val => String
",String,"    def subject( val = nil )
      default :subject, val
    end
","# Returns the decoded value of the subject field, as a single string.
#
# Example:
#
#  mail.subject = ""G'Day mate""
#  mail.subject #=> ""G'Day mate""
#  mail.subject = '=?UTF-8?Q?This_is_=E3=81=82_string?='
#  mail.subject #=> ""This is あ string""
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.subject ""G'Day mate""
#  mail.subject #=> ""G'Day mate""
"
Mail::Message,subject=,val,"val => String
",String,"    def subject=( val )
      header[:subject] = val
    end
","# Sets the Subject value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.subject = '=?UTF-8?Q?This_is_=E3=81=82_string?='
#  mail.subject #=> ""This is あ string""
"
Mail::Message,to,val,"val => (Array<String> or String)
",(Array<String> or String),"    def to( val = nil )
      default :to, val
    end
","# Returns the To value of the mail object as an array of strings of
# address specs.
#
# Example:
#
#  mail.to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.to #=> ['mikel@test.lindsaar.net']
#  mail.to = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
#
# Also allows you to set the value by passing a value as a parameter
#
# Example:
#
#  mail.to 'Mikel <mikel@test.lindsaar.net>'
#  mail.to #=> ['mikel@test.lindsaar.net']
#
# Additionally, you can append new addresses to the returned Array like
# object.
#
# Example:
#
#  mail.to 'Mikel <mikel@test.lindsaar.net>'
#  mail.to << 'ada@test.lindsaar.net'
#  mail.to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,to=,val,"val => (Array<String> or String)
",(Array<String> or String),"    def to=( val )
      header[:to] = val
    end
","# Sets the To value of the mail object, pass in a string of the field
#
# Example:
#
#  mail.to = 'Mikel <mikel@test.lindsaar.net>'
#  mail.to #=> ['mikel@test.lindsaar.net']
#  mail.to = 'Mikel <mikel@test.lindsaar.net>, ada@test.lindsaar.net'
#  mail.to #=> ['mikel@test.lindsaar.net', 'ada@test.lindsaar.net']
"
Mail::Message,default,"sym, val","sym => Symbol
val => (Array<(Hash<String, String> or String)> or Array<String> or String or Time)
","(Array<%bot> or Array<(Hash<String, String> or String)> or Array<String> or DateTime or String or Time)","    def default( sym, val = nil )
      if val
        header[sym] = val
      elsif field = header[sym]
        field.default
      end
    end
","# Returns the default value of the field requested as a symbol.
#
# Each header field has a :default method which returns the most common use case for
# that field, for example, the date field types will return a DateTime object when
# sent :default, the subject, or unstructured fields will return a decoded string of
# their value, the address field types will return a single addr_spec or an array of
# addr_specs if there is more than one.
"
Mail::Message,body=,value,"value => String
",String,"    def body=(value)
      body_lazy(value)
    end
","# Sets the body object of the message object.
#
# Example:
#
#  mail.body = 'This is the body'
#  mail.body #=> #<Mail::Body:0x13919c @raw_source=""This is the bo...
#
# You can also reset the body of an Message object by setting body to nil
#
# Example:
#
#  mail.body = 'this is the body'
#  mail.body.encoded #=> 'this is the body'
#  mail.body = nil
#  mail.body.encoded #=> ''
#
# If you try and set the body of an email that is a multipart email, then instead
# of deleting all the parts of your email, mail will add a text/plain part to
# your email:
#
#  mail.add_file 'somefilename.png'
#  mail.parts.length #=> 1
#  mail.body = ""This is a body""
#  mail.parts.length #=> 2
#  mail.parts.last.content_type.content_type #=> 'This is a body'
"
Mail::Message,body,value,"value => String
",(Mail::Body or String),"    def body(value = nil)
      if value
        self.body = value
      else
        process_body_raw if @body_raw
        @body
      end
    end
","# Returns the body of the message object. Or, if passed
# a parameter sets the value.
#
# Example:
#
#  mail = Mail::Message.new('To: mikel\r\n\r\nThis is the body')
#  mail.body #=> #<Mail::Body:0x13919c @raw_source=""This is the bo...
#
#  mail.body 'This is another body'
#  mail.body #=> #<Mail::Body:0x13919c @raw_source=""This is anothe...
"
Mail::Message,destinations,"","",(Array<%bot> or Array<String>),"    def destinations
      [to_addrs, cc_addrs, bcc_addrs].compact.flatten
    end
","# Returns the list of addresses this message should be sent to by
# collecting the addresses off the to, cc and bcc fields.
#
# Example:
#
#  mail.to = 'mikel@test.lindsaar.net'
#  mail.cc = 'sam@test.lindsaar.net'
#  mail.bcc = 'bob@test.lindsaar.net'
#  mail.destinations.length #=> 3
#  mail.destinations.first #=> 'mikel@test.lindsaar.net'
"
Mail::Message,from_addrs,"","",(Array<%bot> or Array<String>),"    def from_addrs
      from ? [from].flatten : []
    end
","# Returns an array of addresses (the encoded value) in the From field,
# if no From field, returns an empty array
"
Mail::Message,to_addrs,"","",(Array<%bot> or Array<String>),"    def to_addrs
      to ? [to].flatten : []
    end
","# Returns an array of addresses (the encoded value) in the To field,
# if no To field, returns an empty array
"
Mail::Message,cc_addrs,"","",(Array<%bot> or Array<String>),"    def cc_addrs
      cc ? [cc].flatten : []
    end
","# Returns an array of addresses (the encoded value) in the Cc field,
# if no Cc field, returns an empty array
"
Mail::Message,bcc_addrs,"","",(Array<%bot> or Array<String>),"    def bcc_addrs
      bcc ? [bcc].flatten : []
    end
","# Returns an array of addresses (the encoded value) in the Bcc field,
# if no Bcc field, returns an empty array
"
Mail::Message,[]=,"name, value","name => (String or Symbol)
value => (Array<String> or Integer or Mail::SubjectField or String)
",(Array<String> or Integer or Mail::SubjectField or String),"    def []=(name, value)
      if name.to_s == 'body'
        self.body = value
      elsif name.to_s =~ /content[-_]type/i
        header[name] = value
      elsif name.to_s == 'charset'
        self.charset = value
      else
        header[name] = value
      end
    end
","# Allows you to add an arbitrary header
#
# Example:
#
#  mail['foo'] = '1234'
#  mail['foo'].to_s #=> '1234'
"
Mail::Message,[],name,"name => (String or Symbol)
",Mail::Field,"    def [](name)
      header[Utilities.underscoreize(name)]
    end
","# Allows you to read an arbitrary header
#
# Example:
#
#  mail['foo'] = '1234'
#  mail['foo'].to_s #=> '1234'
"
Mail::Message,header_fields,"","",(Array<%bot> or Array<Mail::Field>),"    def header_fields
      header.fields
    end
","# Returns an FieldList of all the fields in the header in the order that
# they appear in the header
"
Mail::Message,has_message_id?,"","",(false or true),"    def has_message_id?
      header.has_message_id?
    end
","# Returns true if the message has a message ID field, the field may or may
# not have a value, but the field exists or not.
"
Mail::Message,has_date?,"","",(false or true),"    def has_date?
      header.has_date?
    end
","# Returns true if the message has a Date field, the field may or may
# not have a value, but the field exists or not.
"
Mail::Message,has_mime_version?,"","",(false or true),"    def has_mime_version?
      header.has_mime_version?
    end
","# Returns true if the message has a Mime-Version field, the field may or may
# not have a value, but the field exists or not.
"
Mail::Message,has_content_type?,"","",(false or true),"    def has_content_type?
      tmp = header[:content_type].main_type rescue nil
      !!tmp
    end
",""
Mail::Message,has_charset?,"","",(false or true),"    def has_charset?
      tmp = header[:content_type].parameters rescue nil
      !!(has_content_type? && tmp && tmp['charset'])
    end
",""
Mail::Message,has_content_transfer_encoding?,"","",(false or nil or true),"    def has_content_transfer_encoding?
      header[:content_transfer_encoding] && Utilities.blank?(header[:content_transfer_encoding].errors)
    end
",""
Mail::Message,add_message_id,msg_id_val,"msg_id_val => String
",String,"    def add_message_id(msg_id_val = '')
      header['message-id'] = msg_id_val
    end
","# Creates a new empty Message-ID field and inserts it in the correct order
# into the Header.  The MessageIdField object will automatically generate
# a unique message ID if you try and encode it or output it to_s without
# specifying a message id.
#
# It will preserve the message ID you specify if you do.
"
Mail::Message,add_date,date_val,"date_val => String
",String,"    def add_date(date_val = '')
      header['date'] = date_val
    end
","# Creates a new empty Date field and inserts it in the correct order
# into the Header.  The DateField object will automatically generate
# DateTime.now's date if you try and encode it or output it to_s without
# specifying a date yourself.
#
# It will preserve any date you specify if you do.
"
Mail::Message,add_mime_version,ver_val,"ver_val => String
",String,"    def add_mime_version(ver_val = '')
      header['mime-version'] = ver_val
    end
","# Creates a new empty Mime Version field and inserts it in the correct order
# into the Header.  The MimeVersion object will automatically generate
# set itself to '1.0' if you try and encode it or output it to_s without
# specifying a version yourself.
#
# It will preserve any date you specify if you do.
"
Mail::Message,add_content_type,"","",String,"    def add_content_type
      header[:content_type] = 'text/plain'
    end
","# Adds a content type and charset if the body is US-ASCII
#
# Otherwise raises a warning
"
