Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Addressable::URI,fragment=,new_fragment,"new_fragment => String
",nil,"    def fragment=(new_fragment)
      if new_fragment && !new_fragment.respond_to?(:to_str)
        raise TypeError, ""Can't convert #{new_fragment.class} into String.""
      end
      @fragment = new_fragment ? new_fragment.to_str : nil

      # Reset dependent values
      remove_instance_variable(:@normalized_fragment) if defined?(@normalized_fragment)
      remove_composite_values

      # Ensure we haven't created an invalid URI
      validate()
    end
","##
# Sets the fragment component for this URI.
#
# @param [String, #to_str] new_fragment The new fragment component.
"
Addressable::URI,ip_based?,"","",(false or true),"    def ip_based?
      if self.scheme
        return URI.ip_based_schemes.include?(
          self.scheme.strip.downcase)
      end
      return false
    end
","##
# Determines if the scheme indicates an IP-based protocol.
#
# @return [TrueClass, FalseClass]
#   <code>true</code> if the scheme indicates an IP-based protocol.
#   <code>false</code> otherwise.
"
Addressable::URI,relative?,"","",(false or true),"    def relative?
      return self.scheme.nil?
    end
","##
# Determines if the URI is relative.
#
# @return [TrueClass, FalseClass]
#   <code>true</code> if the URI is relative. <code>false</code>
#   otherwise.
"
Addressable::URI,absolute?,"","",(false or true),"    def absolute?
      return !relative?
    end
","##
# Determines if the URI is absolute.
#
# @return [TrueClass, FalseClass]
#   <code>true</code> if the URI is absolute. <code>false</code>
#   otherwise.
"
Addressable::URI,join!,uri,"uri => Addressable::URI
",Addressable::URI,"    def join!(uri)
      replace_self(self.join(uri))
    end
","##
# Destructive form of <code>join</code>.
#
# @param [String, Addressable::URI, #to_str] The URI to join with.
#
# @return [Addressable::URI] The joined URI.
#
# @see Addressable::URI#join
"
Addressable::URI,merge!,uri,"uri => Hash<Symbol, String>
",Addressable::URI,"    def merge!(uri)
      replace_self(self.merge(uri))
    end
","##
# Destructive form of <code>merge</code>.
#
# @param [Hash, Addressable::URI, #to_hash] The components to merge with.
#
# @return [Addressable::URI] The merged URI.
#
# @see Addressable::URI#merge
"
Addressable::URI,route_from,uri,"uri => (Addressable::URI or String)
",Addressable::URI,"    def route_from(uri)
      uri = URI.parse(uri).normalize
      normalized_self = self.normalize
      if normalized_self.relative?
        raise ArgumentError, ""Expected absolute URI, got: #{self.to_s}""
      end
      if uri.relative?
        raise ArgumentError, ""Expected absolute URI, got: #{uri.to_s}""
      end
      if normalized_self == uri
        return Addressable::URI.parse(""##{normalized_self.fragment}"")
      end
      components = normalized_self.to_hash
      if normalized_self.scheme == uri.scheme
        components[:scheme] = nil
        if normalized_self.authority == uri.authority
          components[:user] = nil
          components[:password] = nil
          components[:host] = nil
          components[:port] = nil
          if normalized_self.path == uri.path
            components[:path] = nil
            if normalized_self.query == uri.query
              components[:query] = nil
            end
          else
            if uri.path != SLASH and components[:path]
              self_splitted_path = split_path(components[:path])
              uri_splitted_path = split_path(uri.path)
              self_dir = self_splitted_path.shift
              uri_dir = uri_splitted_path.shift
              while !self_splitted_path.empty? && !uri_splitted_path.empty? and self_dir == uri_dir
                self_dir = self_splitted_path.shift
                uri_dir = uri_splitted_path.shift
              end
              components[:path] = (uri_splitted_path.fill('..') + [self_dir] + self_splitted_path).join(SLASH)
            end
          end
        end
      end
      # Avoid network-path references.
      if components[:host] != nil
        components[:scheme] = normalized_self.scheme
      end
      return Addressable::URI.new(
        :scheme => components[:scheme],
        :user => components[:user],
        :password => components[:password],
        :host => components[:host],
        :port => components[:port],
        :path => components[:path],
        :query => components[:query],
        :fragment => components[:fragment]
      )
    end
","##
# Returns the shortest normalized relative form of this URI that uses the
# supplied URI as a base for resolution. Returns an absolute URI if
# necessary. This is effectively the opposite of <code>route_to</code>.
#
# @param [String, Addressable::URI, #to_str] uri The URI to route from.
#
# @return [Addressable::URI]
#   The normalized relative URI that is equivalent to the original URI.
"
Addressable::URI,route_to,uri,"uri => String
",Addressable::URI,"    def route_to(uri)
      return URI.parse(uri).route_from(self)
    end
","##
# Returns the shortest normalized relative form of the supplied URI that
# uses this URI as a base for resolution. Returns an absolute URI if
# necessary. This is effectively the opposite of <code>route_from</code>.
#
# @param [String, Addressable::URI, #to_str] uri The URI to route to.
#
# @return [Addressable::URI]
#   The normalized relative URI that is equivalent to the supplied URI.
"
Addressable::URI,normalize!,"","",Addressable::URI,"    def normalize!
      replace_self(self.normalize)
    end
","##
# Destructively normalizes this URI object.
#
# @return [Addressable::URI] The normalized URI.
#
# @see Addressable::URI#normalize
"
Addressable::URI,display_uri,"","",Addressable::URI,"    def display_uri
      display_uri = self.normalize
      display_uri.host = ::Addressable::IDNA.to_unicode(display_uri.host)
      return display_uri
    end
","##
# Creates a URI suitable for display to users. If semantic attacks are
# likely, the application should try to detect these and warn the user.
# See <a href=""http://www.ietf.org/rfc/rfc3986.txt"">RFC 3986</a>,
# section 7.6 for more information.
#
# @return [Addressable::URI] A URI suitable for display purposes.
"
Addressable::URI,===,uri,"uri => (Addressable::URI or Integer or String)
",(false or true),"    def ===(uri)
      if uri.respond_to?(:normalize)
        uri_string = uri.normalize.to_s
      else
        begin
          uri_string = ::Addressable::URI.parse(uri).normalize.to_s
        rescue InvalidURIError, TypeError
          return false
        end
      end
      return self.normalize.to_s == uri_string
    end
","##
# Returns <code>true</code> if the URI objects are equal. This method
# normalizes both URIs before doing the comparison, and allows comparison
# against <code>Strings</code>.
#
# @param [Object] uri The URI to compare.
#
# @return [TrueClass, FalseClass]
#   <code>true</code> if the URIs are equivalent, <code>false</code>
#   otherwise.
"
Addressable::URI,==,uri,"uri => (Addressable::Template or Addressable::URI or Integer)
",(false or true),"    def ==(uri)
      return false unless uri.kind_of?(URI)
      return self.normalize.to_s == uri.normalize.to_s
    end
","##
# Returns <code>true</code> if the URI objects are equal. This method
# normalizes both URIs before doing the comparison.
#
# @param [Object] uri The URI to compare.
#
# @return [TrueClass, FalseClass]
#   <code>true</code> if the URIs are equivalent, <code>false</code>
#   otherwise.
"
Addressable::URI,eql?,uri,"uri => (Addressable::Template or Addressable::URI or Integer)
",(false or true),"    def eql?(uri)
      return false unless uri.kind_of?(URI)
      return self.to_s == uri.to_s
    end
","##
# Returns <code>true</code> if the URI objects are equal. This method
# does NOT normalize either URI before doing the comparison.
#
# @param [Object] uri The URI to compare.
#
# @return [TrueClass, FalseClass]
#   <code>true</code> if the URIs are equivalent, <code>false</code>
#   otherwise.
"
Addressable::URI,hash,"","",Integer,"    def hash
      @hash ||= self.to_s.hash * -1
    end
","##
# A hash value that will make a URI equivalent to its normalized
# form.
#
# @return [Integer] A hash of the URI.
"
Addressable::URI,omit,components,"components => Array<RDL::Type::NominalType>
",Addressable::URI,"    def omit(*components)
      invalid_components = components - [
        :scheme, :user, :password, :userinfo, :host, :port, :authority,
        :path, :query, :fragment
      ]
      unless invalid_components.empty?
        raise ArgumentError,
          ""Invalid component names: #{invalid_components.inspect}.""
      end
      duplicated_uri = self.dup
      duplicated_uri.defer_validation do
        components.each do |component|
          duplicated_uri.send((component.to_s + ""="").to_sym, nil)
        end
        duplicated_uri.user = duplicated_uri.normalized_user
      end
      duplicated_uri
    end
","##
# Omits components from a URI.
#
# @param [Symbol] *components The components to be omitted.
#
# @return [Addressable::URI] The URI with components omitted.
#
# @example
#   uri = Addressable::URI.parse(""http://example.com/path?query"")
#   #=> #<Addressable::URI:0xcc5e7a URI:http://example.com/path?query>
#   uri.omit(:scheme, :authority)
#   #=> #<Addressable::URI:0xcc4d86 URI:/path?query>
"
Addressable::URI,omit!,components,"components => Array<RDL::Type::NominalType>
",Addressable::URI,"    def omit!(*components)
      replace_self(self.omit(*components))
    end
","##
# Destructive form of omit.
#
# @param [Symbol] *components The components to be omitted.
#
# @return [Addressable::URI] The URI with components omitted.
#
# @see Addressable::URI#omit
"
Addressable::URI,empty?,"","",(false or true),"    def empty?
      return self.to_s.empty?
    end
","##
# Determines if the URI is an empty string.
#
# @return [TrueClass, FalseClass]
#   Returns <code>true</code> if empty, <code>false</code> otherwise.
"
Addressable::URI,to_s,"","",String,"    def to_s
      if self.scheme == nil && self.path != nil && !self.path.empty? &&
          self.path =~ NORMPATH
        raise InvalidURIError,
          ""Cannot assemble URI string with ambiguous path: '#{self.path}'""
      end
      @uri_string ||= begin
        uri_string = String.new
        uri_string << ""#{self.scheme}:"" if self.scheme != nil
        uri_string << ""//#{self.authority}"" if self.authority != nil
        uri_string << self.path.to_s
        uri_string << ""?#{self.query}"" if self.query != nil
        uri_string << ""##{self.fragment}"" if self.fragment != nil
        uri_string.force_encoding(Encoding::UTF_8)
        uri_string
      end
    end
","##
# Converts the URI to a <code>String</code>.
#
# @return [String] The URI's <code>String</code> representation.
"
Addressable::URI,to_hash,"","","(Hash<Symbol, (Integer or String)> or Hash<Symbol, String>)","    def to_hash
      return {
        :scheme => self.scheme,
        :user => self.user,
        :password => self.password,
        :host => self.host,
        :port => self.port,
        :path => self.path,
        :query => self.query,
        :fragment => self.fragment
      }
    end
","##
# Returns a Hash of the URI components.
#
# @return [Hash] The URI as a <code>Hash</code> of components.
"
Addressable::URI,inspect,"","",String,"    def inspect
      sprintf(""#<%s:%#0x URI:%s>"", URI.to_s, self.object_id, self.to_s)
    end
","##
# Returns a <code>String</code> representation of the URI object's state.
#
# @return [String] The URI object's state, as a <code>String</code>.
"
Addressable::URI,defer_validation,"","",nil,"    def defer_validation
      raise LocalJumpError, ""No block given."" unless block_given?
      @validation_deferred = true
      yield
      @validation_deferred = false
      validate
      return nil
    end
","##
# This method allows you to make several changes to a URI simultaneously,
# which separately would cause validation errors, but in conjunction,
# are valid.  The URI will be revalidated as soon as the entire block has
# been executed.
#
# @param [Proc] block
#   A set of operations to perform on a given URI.
"
Addressable::URI,validate,"","",nil,"    def validate
      return if !!@validation_deferred
      if self.scheme != nil && self.ip_based? &&
          (self.host == nil || self.host.empty?) &&
          (self.path == nil || self.path.empty?)
        raise InvalidURIError,
          ""Absolute URI missing hierarchical segment: '#{self.to_s}'""
      end
      if self.host == nil
        if self.port != nil ||
            self.user != nil ||
            self.password != nil
          raise InvalidURIError, ""Hostname not supplied: '#{self.to_s}'""
        end
      end
      if self.path != nil && !self.path.empty? && self.path[0..0] != SLASH &&
          self.authority != nil
        raise InvalidURIError,
          ""Cannot have a relative path with an authority set: '#{self.to_s}'""
      end
      if self.path != nil && !self.path.empty? &&
          self.path[0..1] == SLASH + SLASH && self.authority == nil
        raise InvalidURIError,
          ""Cannot have a path with two leading slashes "" +
          ""without an authority set: '#{self.to_s}'""
      end
      unreserved = CharacterClasses::UNRESERVED
      sub_delims = CharacterClasses::SUB_DELIMS
      if !self.host.nil? && (self.host =~ /[<>{}\/\\\?\#\@""[[:space:]]]/ ||
          (self.host[/^\[(.*)\]$/, 1] != nil && self.host[/^\[(.*)\]$/, 1] !~
          Regexp.new(""^[#{unreserved}#{sub_delims}:]*$"")))
        raise InvalidURIError, ""Invalid character in host: '#{self.host.to_s}'""
      end
      return nil
    end
","##
# Ensures that the URI is valid.
"
Addressable::URI,replace_self,uri,"uri => Addressable::URI
",Addressable::URI,"    def replace_self(uri)
      # Reset dependent values
      instance_variables.each do |var|
        if instance_variable_defined?(var) && var != :@validation_deferred
          remove_instance_variable(var)
        end
      end

      @scheme = uri.scheme
      @user = uri.user
      @password = uri.password
      @host = uri.host
      @port = uri.port
      @path = uri.path
      @query = uri.query
      @fragment = uri.fragment
      return self
    end
","##
# Replaces the internal state of self with the specified URI's state.
# Used in destructive operations to avoid massive code repetition.
#
# @param [Addressable::URI] uri The URI to replace <code>self</code> with.
#
# @return [Addressable::URI] <code>self</code>.
"
Addressable::URI,split_path,path,"path => String
",Array<String>,"    def split_path(path)
      splitted = path.split(SLASH)
      splitted << EMPTY_STR if path.end_with? SLASH
      splitted
    end
","##
# Splits path string with ""/"" (slash).
# It is considered that there is empty string after last slash when
# path ends with slash.
#
# @param [String] path The path to split.
#
# @return [Array<String>] An array of parts of path.
"
Addressable::URI,remove_composite_values,"","",nil,"    def remove_composite_values
      remove_instance_variable(:@uri_string) if defined?(@uri_string)
      remove_instance_variable(:@hash) if defined?(@hash)
    end
","##
# Resets composite values for the entire URI
#
# @api private
"
Addressable::Template::MatchData,initialize,"uri, template, mapping","uri => Addressable::URI
template => Addressable::Template
mapping => (Hash<%bot, %bot> or Hash<String, (Array<String> or String)> or Hash<String, (Hash<String, String> or String)> or Hash<String, Hash<String, String>> or Hash<String, String> or Hash<String, nil>)
","(Hash<%bot, %bot> or Hash<String, (Array<String> or String)> or Hash<String, (Hash<String, String> or String)> or Hash<String, Hash<String, String>> or Hash<String, String> or Hash<String, nil>)","      def initialize(uri, template, mapping)
        @uri = uri.dup.freeze
        @template = template
        @mapping = mapping.dup.freeze
      end
","##
# Creates a new MatchData object.
# MatchData objects should never be instantiated directly.
#
# @param [Addressable::URI] uri
#   The URI that the template was matched against.
"
Addressable::Template::MatchData,variables,"","",Array<String>,"      def variables
        self.template.variables
      end
","##
# @return [Array]
#   The list of variables that were present in the Template.
#   Note that this list will include variables which do not appear
#   in the mapping because they were not present in URI.
"
Addressable::Template::MatchData,values,"","","(Array<(Array<String> or String)> or Array<Hash<String, String>> or Array<String>)","      def values
        @values ||= self.variables.inject([]) do |accu, key|
          accu << self.mapping[key]
          accu
        end
      end
","##
# @return [Array]
#   The list of values that were captured by the Template.
#   Note that this list will include nils for any variables which
#   were in the Template, but did not appear in the URI.
"
Addressable::Template::MatchData,[],"key, len","key => (Integer or String or Symbol)
len => Integer
",(Array<String> or String),"      def [](key, len = nil)
        if len
          to_a[key, len]
        elsif String === key or Symbol === key
          mapping[key.to_s]
        else
          to_a[key]
        end
      end
","##
# Accesses captured values by name or by index.
#
# @param [String, Symbol, Fixnum] key
#   Capture index or name. Note that when accessing by with index
#   of 0, the full URI will be returned. The intention is to mimic
#   the ::MatchData#[] behavior.
#
# @param [#to_int, nil] len
#   If provided, an array of values will be returend with the given
#   parameter used as length.
#
# @return [Array, String, nil]
#   The captured value corresponding to the index or name. If the
#   value was not provided or the key is unknown, nil will be
#   returned.
#
#   If the second parameter is provided, an array of that length will
#   be returned instead.
"
Addressable::Template::MatchData,to_a,"","",Array<String>,"      def to_a
        [to_s, *values]
      end
","##
# @return [Array]
#   Array with the matched URI as first element followed by the captured
#   values.
"
Addressable::Template::MatchData,to_s,"","",String,"      def to_s
        uri.to_s
      end
","##
# @return [String]
#   The matched URI as String.
"
Addressable::Template::MatchData,values_at,indexes,"indexes => Array<RDL::Type::NominalType>
",Array<String>,"      def values_at(*indexes)
        indexes.map { |i| self[i] }
      end
","# Returns multiple captured values at once.
#
# @param [String, Symbol, Fixnum] *indexes
#   Indices of the captures to be returned
#
# @return [Array]
#   Values corresponding to given indices.
#
# @see Addressable::Template::MatchData#[]
"
Addressable::Template::MatchData,inspect,"","",String,"      def inspect
        sprintf(""#<%s:%#0x RESULT:%s>"",
          self.class.to_s, self.object_id, self.mapping.inspect)
      end
","##
# Returns a <tt>String</tt> representation of the MatchData's state.
#
# @return [String] The MatchData's state, as a <tt>String</tt>.
"
Addressable::Template::MatchData,pre_match,"","",String,"      def pre_match
        """"
      end
","##
# Dummy method for code expecting a ::MatchData instance
#
# @return [String] An empty string.
"
Addressable::Template,initialize,pattern,"pattern => String
",String,"    def initialize(pattern)
      if !pattern.respond_to?(:to_str)
        raise TypeError, ""Can't convert #{pattern.class} into String.""
      end
      @pattern = pattern.to_str.dup.freeze
    end
","##
# Creates a new <tt>Addressable::Template</tt> object.
#
# @param [#to_str] pattern The URI Template pattern.
#
# @return [Addressable::Template] The initialized Template object.
"
Addressable::Template,freeze,"","",Addressable::Template,"    def freeze
      self.variables
      self.variable_defaults
      self.named_captures
      super
    end
","##
# Freeze URI, initializing instance variables.
#
# @return [Addressable::URI] The frozen URI object.
"
Addressable::Template,inspect,"","",String,"    def inspect
      sprintf(""#<%s:%#0x PATTERN:%s>"",
        self.class.to_s, self.object_id, self.pattern)
    end
","##
# Returns a <tt>String</tt> representation of the Template object's state.
#
# @return [String] The Template object's state, as a <tt>String</tt>.
"
Addressable::Template,==,template,"template => (Addressable::Template or Addressable::URI)
",(false or true),"    def ==(template)
      return false unless template.kind_of?(Template)
      return self.pattern == template.pattern
    end
","##
# Returns <code>true</code> if the Template objects are equal. This method
# does NOT normalize either Template before doing the comparison.
#
# @param [Object] template The Template to compare.
#
# @return [TrueClass, FalseClass]
#   <code>true</code> if the Templates are equivalent, <code>false</code>
#   otherwise.
"
Addressable::Template,extract,"uri, processor","uri => String
processor => nil
","(Hash<String, (Array<String> or String)> or Hash<String, String> or Hash<String, nil>)","    def extract(uri, processor=nil)
      match_data = self.match(uri, processor)
      return (match_data ? match_data.mapping : nil)
    end
","##
# Extracts a mapping from the URI using a URI Template pattern.
#
# @param [Addressable::URI, #to_str] uri
#   The URI to extract from.
#
# @param [#restore, #match] processor
#   A template processor object may optionally be supplied.
#
#   The object should respond to either the <tt>restore</tt> or
#   <tt>match</tt> messages or both. The <tt>restore</tt> method should
#   take two parameters: `[String] name` and `[String] value`.
#   The <tt>restore</tt> method should reverse any transformations that
#   have been performed on the value to ensure a valid URI.
#   The <tt>match</tt> method should take a single
#   parameter: `[String] name`.  The <tt>match</tt> method should return
#   a <tt>String</tt> containing a regular expression capture group for
#   matching on that particular variable. The default value is `"".*?""`.
#   The <tt>match</tt> method has no effect on multivariate operator
#   expansions.
#
# @return [Hash, NilClass]
#   The <tt>Hash</tt> mapping that was extracted from the URI, or
#   <tt>nil</tt> if the URI didn't match the template.
#
# @example
#   class ExampleProcessor
#     def self.restore(name, value)
#       return value.gsub(/\+/, "" "") if name == ""query""
#       return value
#     end
#
#     def self.match(name)
#       return "".*?"" if name == ""first""
#       return "".*""
#     end
#   end
#
#   uri = Addressable::URI.parse(
#     ""http://example.com/search/an+example+search+query/""
#   )
#   Addressable::Template.new(
#     ""http://example.com/search/{query}/""
#   ).extract(uri, ExampleProcessor)
#   #=> {""query"" => ""an example search query""}
#
#   uri = Addressable::URI.parse(""http://example.com/a/b/c/"")
#   Addressable::Template.new(
#     ""http://example.com/{first}/{second}/""
#   ).extract(uri, ExampleProcessor)
#   #=> {""first"" => ""a"", ""second"" => ""b/c""}
#
#   uri = Addressable::URI.parse(""http://example.com/a/b/c/"")
#   Addressable::Template.new(
#     ""http://example.com/{first}/{-list|/|second}/""
#   ).extract(uri)
#   #=> {""first"" => ""a"", ""second"" => [""b"", ""c""]}
"
Addressable::Template,match,"uri, processor","uri => (Addressable::URI or String)
processor => Class
",Addressable::Template::MatchData,"    def match(uri, processor=nil)
      uri = Addressable::URI.parse(uri)
      mapping = {}

      # First, we need to process the pattern, and extract the values.
      expansions, expansion_regexp =
        parse_template_pattern(pattern, processor)

      return nil unless uri.to_str.match(expansion_regexp)
      unparsed_values = uri.to_str.scan(expansion_regexp).flatten

      if uri.to_str == pattern
        return Addressable::Template::MatchData.new(uri, self, mapping)
      elsif expansions.size > 0
        index = 0
        expansions.each do |expansion|
          _, operator, varlist = *expansion.match(EXPRESSION)
          varlist.split(',').each do |varspec|
            _, name, modifier = *varspec.match(VARSPEC)
            mapping[name] ||= nil
            case operator
            when nil, '+', '#', '/', '.'
              unparsed_value = unparsed_values[index]
              name = varspec[VARSPEC, 1]
              value = unparsed_value
              value = value.split(JOINERS[operator]) if value && modifier == '*'
            when ';', '?', '&'
              if modifier == '*'
                if unparsed_values[index]
                  value = unparsed_values[index].split(JOINERS[operator])
                  value = value.inject({}) do |acc, v|
                    key, val = v.split('=')
                    val = """" if val.nil?
                    acc[key] = val
                    acc
                  end
                end
              else
                if (unparsed_values[index])
                  name, value = unparsed_values[index].split('=')
                  value = """" if value.nil?
                end
              end
            end
            if processor != nil && processor.respond_to?(:restore)
              value = processor.restore(name, value)
            end
            if processor == nil
              if value.is_a?(Hash)
                value = value.inject({}){|acc, (k, v)|
                  acc[Addressable::URI.unencode_component(k)] =
                    Addressable::URI.unencode_component(v)
                  acc
                }
              elsif value.is_a?(Array)
                value = value.map{|v| Addressable::URI.unencode_component(v) }
              else
                value = Addressable::URI.unencode_component(value)
              end
            end
            if !mapping.has_key?(name) || mapping[name].nil?
              # Doesn't exist, set to value (even if value is nil)
              mapping[name] = value
            end
            index = index + 1
          end
        end
        return Addressable::Template::MatchData.new(uri, self, mapping)
      else
        return nil
      end
    end
","##
# Extracts match data from the URI using a URI Template pattern.
#
# @param [Addressable::URI, #to_str] uri
#   The URI to extract from.
#
# @param [#restore, #match] processor
#   A template processor object may optionally be supplied.
#
#   The object should respond to either the <tt>restore</tt> or
#   <tt>match</tt> messages or both. The <tt>restore</tt> method should
#   take two parameters: `[String] name` and `[String] value`.
#   The <tt>restore</tt> method should reverse any transformations that
#   have been performed on the value to ensure a valid URI.
#   The <tt>match</tt> method should take a single
#   parameter: `[String] name`. The <tt>match</tt> method should return
#   a <tt>String</tt> containing a regular expression capture group for
#   matching on that particular variable. The default value is `"".*?""`.
#   The <tt>match</tt> method has no effect on multivariate operator
#   expansions.
#
# @return [Hash, NilClass]
#   The <tt>Hash</tt> mapping that was extracted from the URI, or
#   <tt>nil</tt> if the URI didn't match the template.
#
# @example
#   class ExampleProcessor
#     def self.restore(name, value)
#       return value.gsub(/\+/, "" "") if name == ""query""
#       return value
#     end
#
#     def self.match(name)
#       return "".*?"" if name == ""first""
#       return "".*""
#     end
#   end
#
#   uri = Addressable::URI.parse(
#     ""http://example.com/search/an+example+search+query/""
#   )
#   match = Addressable::Template.new(
#     ""http://example.com/search/{query}/""
#   ).match(uri, ExampleProcessor)
#   match.variables
#   #=> [""query""]
#   match.captures
#   #=> [""an example search query""]
#
#   uri = Addressable::URI.parse(""http://example.com/a/b/c/"")
#   match = Addressable::Template.new(
#     ""http://example.com/{first}/{+second}/""
#   ).match(uri, ExampleProcessor)
#   match.variables
#   #=> [""first"", ""second""]
#   match.captures
#   #=> [""a"", ""b/c""]
#
#   uri = Addressable::URI.parse(""http://example.com/a/b/c/"")
#   match = Addressable::Template.new(
#     ""http://example.com/{first}{/second*}/""
#   ).match(uri)
#   match.variables
#   #=> [""first"", ""second""]
#   match.captures
#   #=> [""a"", [""b"", ""c""]]
"
Addressable::Template,partial_expand,"mapping, processor, normalize_values","mapping => (Hash<String, String> or Hash<Symbol, Integer> or Hash<Symbol, String> or Hash<Symbol, nil>)
processor => nil
normalize_values => (false or true)
",Addressable::Template,"    def partial_expand(mapping, processor=nil, normalize_values=true)
      result = self.pattern.dup
      mapping = normalize_keys(mapping)
      result.gsub!( EXPRESSION ) do |capture|
        transform_partial_capture(mapping, capture, processor, normalize_values)
      end
      return Addressable::Template.new(result)
    end
","##
# Expands a URI template into another URI template.
#
# @param [Hash] mapping The mapping that corresponds to the pattern.
# @param [#validate, #transform] processor
#   An optional processor object may be supplied.
# @param [Boolean] normalize_values
#   Optional flag to enable/disable unicode normalization. Default: true
#
# The object should respond to either the <tt>validate</tt> or
# <tt>transform</tt> messages or both. Both the <tt>validate</tt> and
# <tt>transform</tt> methods should take two parameters: <tt>name</tt> and
# <tt>value</tt>. The <tt>validate</tt> method should return <tt>true</tt>
# or <tt>false</tt>; <tt>true</tt> if the value of the variable is valid,
# <tt>false</tt> otherwise. An <tt>InvalidTemplateValueError</tt>
# exception will be raised if the value is invalid. The <tt>transform</tt>
# method should return the transformed variable value as a <tt>String</tt>.
# If a <tt>transform</tt> method is used, the value will not be percent
# encoded automatically. Unicode normalization will be performed both
# before and after sending the value to the transform method.
#
# @return [Addressable::Template] The partially expanded URI template.
#
# @example
#   Addressable::Template.new(
#     ""http://example.com/{one}/{two}/""
#   ).partial_expand({""one"" => ""1""}).pattern
#   #=> ""http://example.com/1/{two}/""
#
#   Addressable::Template.new(
#     ""http://example.com/{?one,two}/""
#   ).partial_expand({""one"" => ""1""}).pattern
#   #=> ""http://example.com/?one=1{&two}/""
#
#   Addressable::Template.new(
#     ""http://example.com/{?one,two,three}/""
#   ).partial_expand({""one"" => ""1"", ""three"" => 3}).pattern
#   #=> ""http://example.com/?one=1{&two}&three=3""
"
Addressable::Template,expand,"mapping, processor, normalize_values","mapping => (Hash<String, String> or Hash<Symbol, (Array<String> or Hash<%bot, %bot> or Hash<String, String> or String)> or Hash<Symbol, (Array<String> or Hash<String, String> or String)> or Hash<Symbol, (Array<String> or String)> or Hash<Symbol, (BigDecimal or Integer or Symbol or true)> or Hash<Symbol, String>)
processor => Class
normalize_values => (false or true)
",Addressable::URI,"    def expand(mapping, processor=nil, normalize_values=true)
      result = self.pattern.dup
      mapping = normalize_keys(mapping)
      result.gsub!( EXPRESSION ) do |capture|
        transform_capture(mapping, capture, processor, normalize_values)
      end
      return Addressable::URI.parse(result)
    end
","##
# Expands a URI template into a full URI.
#
# @param [Hash] mapping The mapping that corresponds to the pattern.
# @param [#validate, #transform] processor
#   An optional processor object may be supplied.
# @param [Boolean] normalize_values
#   Optional flag to enable/disable unicode normalization. Default: true
#
# The object should respond to either the <tt>validate</tt> or
# <tt>transform</tt> messages or both. Both the <tt>validate</tt> and
# <tt>transform</tt> methods should take two parameters: <tt>name</tt> and
# <tt>value</tt>. The <tt>validate</tt> method should return <tt>true</tt>
# or <tt>false</tt>; <tt>true</tt> if the value of the variable is valid,
# <tt>false</tt> otherwise. An <tt>InvalidTemplateValueError</tt>
# exception will be raised if the value is invalid. The <tt>transform</tt>
# method should return the transformed variable value as a <tt>String</tt>.
# If a <tt>transform</tt> method is used, the value will not be percent
# encoded automatically. Unicode normalization will be performed both
# before and after sending the value to the transform method.
#
# @return [Addressable::URI] The expanded URI template.
#
# @example
#   class ExampleProcessor
#     def self.validate(name, value)
#       return !!(value =~ /^[\w ]+$/) if name == ""query""
#       return true
#     end
#
#     def self.transform(name, value)
#       return value.gsub(/ /, ""+"") if name == ""query""
#       return value
#     end
#   end
#
#   Addressable::Template.new(
#     ""http://example.com/search/{query}/""
#   ).expand(
#     {""query"" => ""an example search query""},
#     ExampleProcessor
#   ).to_str
#   #=> ""http://example.com/search/an+example+search+query/""
#
#   Addressable::Template.new(
#     ""http://example.com/search/{query}/""
#   ).expand(
#     {""query"" => ""an example search query""}
#   ).to_str
#   #=> ""http://example.com/search/an%20example%20search%20query/""
#
#   Addressable::Template.new(
#     ""http://example.com/search/{query}/""
#   ).expand(
#     {""query"" => ""bogus!""},
#     ExampleProcessor
#   ).to_str
#   #=> Addressable::Template::InvalidTemplateValueError
"
Addressable::Template,variables,"","",(Array<%bot> or Array<String>),"    def variables
      @variables ||= ordered_variable_defaults.map { |var, val| var }.uniq
    end
","##
# Returns an Array of variables used within the template pattern.
# The variables are listed in the Array in the order they appear within
# the pattern.  Multiple occurrences of a variable within a pattern are
# not represented in this Array.
#
# @return [Array] The variables present in the template's pattern.
"
Addressable::Template,variable_defaults,"","","Hash<%bot, %bot>","    def variable_defaults
      @variable_defaults ||=
        Hash[*ordered_variable_defaults.reject { |k, v| v.nil? }.flatten]
    end
","##
# Returns a mapping of variables to their default values specified
# in the template. Variables without defaults are not returned.
#
# @return [Hash] Mapping of template variables to their defaults
"
Addressable::Template,to_regexp,"","",Regexp,"    def to_regexp
      _, source = parse_template_pattern(pattern)
      Regexp.new(source)
    end
","##
# Coerces a template into a `Regexp` object. This regular expression will
# behave very similarly to the actual template, and should match the same
# URI values, but it cannot fully handle, for example, values that would
# extract to an `Array`.
#
# @return [Regexp] A regular expression which should match the template.
"
Addressable::Template,source,"","",String,"    def source
      self.to_regexp.source
    end
","##
# Returns the source of the coerced `Regexp`.
#
# @return [String] The source of the `Regexp` given by {#to_regexp}.
#
# @api private
"
Addressable::Template,named_captures,"","","(Hash<%bot, %bot> or Hash<String, Array<Integer>>)","    def named_captures
      self.to_regexp.named_captures
    end
","##
# Returns the named captures of the coerced `Regexp`.
#
# @return [Hash] The named captures of the `Regexp` given by {#to_regexp}.
#
# @api private
"
